day;timestamp;symbol;currency;price;quantity
-1;4200;SQUID_INK;SEASHELLS;1971.0;3
-1;4200;SQUID_INK;SEASHELLS;1971.0;2
-1;4200;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;470.0;12
-1;4200;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;470.0;2
-1;4200;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;242.0;12
-1;4200;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;242.0;2
-1;4200;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;81.0;12
-1;4200;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;81.0;2
-1;4200;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;966.0;12
-1;4200;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;966.0;2
-1;4200;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;717.0;12
-1;4200;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;717.0;2
-1;4300;KELP;SEASHELLS;2030.0;1
-1;4300;RAINFOREST_RESIN;SEASHELLS;9992.0;1
-1;4300;RAINFOREST_RESIN;SEASHELLS;9998.0;3
-1;4300;SQUID_INK;SEASHELLS;1970.0;1
-1;4400;JAMS;SEASHELLS;6633.0;9
-1;4400;KELP;SEASHELLS;2030.0;1
-1;4400;SQUID_INK;SEASHELLS;1971.0;1
-1;4600;JAMS;SEASHELLS;6634.0;7
-1;4600;PICNIC_BASKET2;SEASHELLS;30503.0;2
-1;4700;CROISSANTS;SEASHELLS;4319.0;5
-1;4800;KELP;SEASHELLS;2031.0;1
-1;4800;SQUID_INK;SEASHELLS;1973.0;1
-1;4900;VOLCANIC_ROCK;SEASHELLS;10464.0;10
-1;5000;VOLCANIC_ROCK;SEASHELLS;10462.0;6
-1;5200;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;460.0;12
-1;5200;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;233.0;12
-1;5200;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;76.0;12
-1;5200;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;955.0;12
-1;5200;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;706.0;12
-1;5400;KELP;SEASHELLS;2030.0;6
-1;5400;SQUID_INK;SEASHELLS;1973.0;6
-1;5800;CROISSANTS;SEASHELLS;4320.0;10
-1;5800;CROISSANTS;SEASHELLS;4320.0;6
-1;5800;JAMS;SEASHELLS;6635.0;4
-1;6100;RAINFOREST_RESIN;SEASHELLS;9992.0;8
-1;6200;DJEMBES;SEASHELLS;13490.0;3
-1;6300;KELP;SEASHELLS;2029.0;1
-1;6300;SQUID_INK;SEASHELLS;1973.0;1
-1;6400;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;446.0;13
-1;6400;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;222.0;13
-1;6400;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;71.0;13
-1;6400;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;693.0;13
-1;6800;JAMS;SEASHELLS;6633.0;7
-1;6800;KELP;SEASHELLS;2029.0;2
-1;6800;SQUID_INK;SEASHELLS;1975.0;1
-1;6800;SQUID_INK;SEASHELLS;1975.0;1
-1;6800;VOLCANIC_ROCK;SEASHELLS;10432.0;10
-1;6900;KELP;SEASHELLS;2032.0;1
-1;6900;SQUID_INK;SEASHELLS;1975.0;1
-1;6900;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;438.0;7
-1;6900;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;215.0;7
-1;6900;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;67.0;7
-1;6900;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;933.0;7
-1;6900;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;683.0;7
-1;7200;JAMS;SEASHELLS;6632.0;4
-1;7200;KELP;SEASHELLS;2033.0;1
-1;7200;RAINFOREST_RESIN;SEASHELLS;10008.0;7
-1;7200;SQUID_INK;SEASHELLS;1979.0;1
-1;7300;KELP;SEASHELLS;2030.0;15
-1;7300;SQUID_INK;SEASHELLS;1975.0;15
-1;7400;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;444.0;10
-1;7400;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;444.0;2
-1;7400;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;220.0;10
-1;7400;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;220.0;2
-1;7400;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;70.0;10
-1;7400;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;70.0;2
-1;7400;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;940.0;10
-1;7400;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;940.0;2
-1;7400;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;690.0;10
-1;7400;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;690.0;2
-1;7700;DJEMBES;SEASHELLS;13493.0;1
-1;7700;KELP;SEASHELLS;2032.0;1
-1;7700;KELP;SEASHELLS;2032.0;1
-1;7700;RAINFOREST_RESIN;SEASHELLS;9998.0;1
-1;7700;RAINFOREST_RESIN;SEASHELLS;9998.0;2
-1;7700;SQUID_INK;SEASHELLS;1976.0;1
-1;7700;SQUID_INK;SEASHELLS;1976.0;1
-1;7800;DJEMBES;SEASHELLS;13492.0;1
-1;7800;KELP;SEASHELLS;2032.0;1
-1;7800;SQUID_INK;SEASHELLS;1976.0;1
-1;7900;KELP;SEASHELLS;2032.0;1
-1;7900;RAINFOREST_RESIN;SEASHELLS;9999.0;1
-1;7900;SQUID_INK;SEASHELLS;1974.0;1
-1;7900;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;453.0;10
-1;7900;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;226.0;10
-1;7900;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;73.0;10
-1;7900;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;947.0;10
-1;7900;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;698.0;10
-1;8000;CROISSANTS;SEASHELLS;4320.0;5
-1;8000;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;449.0;10
-1;8000;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;223.0;10
-1;8000;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;71.0;10
-1;8000;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;943.0;10
-1;8000;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;693.0;10
-1;8100;KELP;SEASHELLS;2033.0;14
-1;8100;SQUID_INK;SEASHELLS;1976.0;14
-1;8100;VOLCANIC_ROCK;SEASHELLS;10447.0;7
-1;8300;KELP;SEASHELLS;2033.0;11
-1;8300;SQUID_INK;SEASHELLS;1980.0;11
-1;8400;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;448.0;10
-1;8400;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;224.0;10
-1;8400;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;944.0;10
-1;8400;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;695.0;10
-1;8600;JAMS;SEASHELLS;6634.0;4
-1;8600;PICNIC_BASKET1;SEASHELLS;59228.0;1
-1;8600;PICNIC_BASKET1;SEASHELLS;59228.0;7
-1;9000;DJEMBES;SEASHELLS;13492.0;5
-1;9200;RAINFOREST_RESIN;SEASHELLS;10002.0;3
-1;9300;DJEMBES;SEASHELLS;13496.0;4
-1;9300;KELP;SEASHELLS;2032.0;4
-1;9300;RAINFOREST_RESIN;SEASHELLS;10001.0;1
-1;9400;DJEMBES;SEASHELLS;13495.0;2
-1;9500;PICNIC_BASKET1;SEASHELLS;59212.0;1
-1;9500;PICNIC_BASKET2;SEASHELLS;30514.0;7
-1;9600;KELP;SEASHELLS;2032.0;1
-1;9600;KELP;SEASHELLS;2032.0;1
-1;9600;KELP;SEASHELLS;2030.0;6
-1;9600;SQUID_INK;SEASHELLS;1983.0;1
-1;9600;SQUID_INK;SEASHELLS;1983.0;1
-1;9700;DJEMBES;SEASHELLS;13495.0;5
-1;9700;JAMS;SEASHELLS;6633.0;5
-1;9700;RAINFOREST_RESIN;SEASHELLS;10008.0;5
-1;9800;RAINFOREST_RESIN;SEASHELLS;10001.0;1
-1;10000;CROISSANTS;SEASHELLS;4319.0;9
-1;10100;KELP;SEASHELLS;2032.0;4
-1;10300;KELP;SEASHELLS;2033.0;2
-1;10300;SQUID_INK;SEASHELLS;1985.0;2
-1;10500;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;432.0;12
-1;10500;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;210.0;12
-1;10500;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;64.0;12
-1;10500;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;928.0;12
-1;10500;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;678.0;12
-1;10700;KELP;SEASHELLS;2029.0;6
-1;10700;RAINFOREST_RESIN;SEASHELLS;9998.0;5
-1;10700;SQUID_INK;SEASHELLS;1981.0;6
-1;10800;CROISSANTS;SEASHELLS;4320.0;5
-1;10800;KELP;SEASHELLS;2029.0;1
-1;10800;RAINFOREST_RESIN;SEASHELLS;9999.0;1
-1;10800;SQUID_INK;SEASHELLS;1981.0;1
-1;10900;RAINFOREST_RESIN;SEASHELLS;10008.0;2
-1;11300;KELP;SEASHELLS;2033.0;6
-1;11300;RAINFOREST_RESIN;SEASHELLS;9992.0;7
-1;11300;SQUID_INK;SEASHELLS;1983.0;6
-1;11400;RAINFOREST_RESIN;SEASHELLS;9992.0;2
-1;11600;JAMS;SEASHELLS;6634.0;9
-1;11700;DJEMBES;SEASHELLS;13497.0;2
-1;11900;RAINFOREST_RESIN;SEASHELLS;10001.0;1
-1;11900;VOLCANIC_ROCK;SEASHELLS;10428.0;9
-1;12100;KELP;SEASHELLS;2030.0;2
-1;12100;SQUID_INK;SEASHELLS;1979.0;15
-1;12200;JAMS;SEASHELLS;6632.0;5
-1;12200;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;433.0;12
-1;12200;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;433.0;2
-1;12200;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;210.0;12
-1;12200;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;210.0;2
-1;12200;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;64.0;12
-1;12200;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;64.0;2
-1;12200;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;928.0;12
-1;12200;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;928.0;2
-1;12200;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;679.0;12
-1;12200;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;679.0;2
-1;12600;CROISSANTS;SEASHELLS;4320.0;5
-1;12600;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;429.0;12
-1;12600;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;429.0;1
-1;12600;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;206.0;12
-1;12600;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;206.0;1
-1;12600;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;62.0;12
-1;12600;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;62.0;1
-1;12600;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;923.0;12
-1;12600;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;923.0;1
-1;12600;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;674.0;12
-1;12600;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;674.0;1
-1;12700;CROISSANTS;SEASHELLS;4320.0;6
-1;12700;DJEMBES;SEASHELLS;13498.0;4
-1;12900;VOLCANIC_ROCK;SEASHELLS;10427.0;10
-1;13000;PICNIC_BASKET1;SEASHELLS;59244.0;9
-1;13000;PICNIC_BASKET2;SEASHELLS;30522.0;9
-1;13100;CROISSANTS;SEASHELLS;4320.0;10
-1;13300;KELP;SEASHELLS;2032.0;1
-1;13300;SQUID_INK;SEASHELLS;1974.0;1
-1;13600;CROISSANTS;SEASHELLS;4321.0;10
-1;13600;SQUID_INK;SEASHELLS;1976.0;5
-1;13700;CROISSANTS;SEASHELLS;4321.0;7
-1;13800;CROISSANTS;SEASHELLS;4321.0;7
-1;13900;DJEMBES;SEASHELLS;13494.0;4
-1;13900;PICNIC_BASKET1;SEASHELLS;59231.0;9
-1;13900;PICNIC_BASKET2;SEASHELLS;30514.0;9
-1;14000;KELP;SEASHELLS;2033.0;1
-1;14000;SQUID_INK;SEASHELLS;1976.0;1
-1;14200;JAMS;SEASHELLS;6633.0;9
-1;14300;KELP;SEASHELLS;2031.0;1
-1;14300;PICNIC_BASKET1;SEASHELLS;59247.0;2
-1;14300;PICNIC_BASKET1;SEASHELLS;59247.0;3
-1;14300;PICNIC_BASKET2;SEASHELLS;30515.0;2
-1;14300;PICNIC_BASKET2;SEASHELLS;30515.0;3
-1;14300;SQUID_INK;SEASHELLS;1974.0;1
-1;14400;DJEMBES;SEASHELLS;13493.0;3
-1;14400;JAMS;SEASHELLS;6633.0;7
-1;14500;KELP;SEASHELLS;2030.0;1
-1;14500;KELP;SEASHELLS;2031.0;2
-1;14500;SQUID_INK;SEASHELLS;1976.0;1
-1;14500;SQUID_INK;SEASHELLS;1977.0;2
-1;14600;DJEMBES;SEASHELLS;13494.0;1
-1;14800;KELP;SEASHELLS;2030.0;1
-1;14800;SQUID_INK;SEASHELLS;1977.0;1
-1;14900;RAINFOREST_RESIN;SEASHELLS;10000.0;3
-1;15000;JAMS;SEASHELLS;6631.0;5
-1;15000;JAMS;SEASHELLS;6633.0;6
-1;15000;KELP;SEASHELLS;2030.0;1
-1;15000;SQUID_INK;SEASHELLS;1977.0;1
-1;15100;KELP;SEASHELLS;2033.0;1
-1;15200;KELP;SEASHELLS;2031.0;7
-1;15200;KELP;SEASHELLS;2031.0;1
-1;15200;SQUID_INK;SEASHELLS;1977.0;7
-1;15300;JAMS;SEASHELLS;6631.0;10
-1;15400;KELP;SEASHELLS;2033.0;1
-1;15400;SQUID_INK;SEASHELLS;1974.0;1
-1;15500;CROISSANTS;SEASHELLS;4321.0;8
-1;15500;KELP;SEASHELLS;2032.0;1
-1;15500;KELP;SEASHELLS;2030.0;4
-1;15500;SQUID_INK;SEASHELLS;1975.0;1
-1;15500;SQUID_INK;SEASHELLS;1972.0;4
-1;15500;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;446.0;15
-1;15500;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;219.0;15
-1;15500;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;68.0;15
-1;15500;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;940.0;15
-1;15500;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;691.0;15
-1;15600;DJEMBES;SEASHELLS;13491.0;6
-1;15700;CROISSANTS;SEASHELLS;4322.0;7
-1;15700;JAMS;SEASHELLS;6631.0;7
-1;15700;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;452.0;12
-1;15700;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;452.0;1
-1;15700;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;225.0;12
-1;15700;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;225.0;1
-1;15700;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;71.0;12
-1;15700;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;71.0;1
-1;15700;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;947.0;12
-1;15700;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;947.0;1
-1;15700;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;698.0;12
-1;15700;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;698.0;1
-1;15800;JAMS;SEASHELLS;6631.0;5
-1;15800;KELP;SEASHELLS;2030.0;11
-1;15800;SQUID_INK;SEASHELLS;1973.0;2
-1;15800;SQUID_INK;SEASHELLS;1973.0;9
-1;15800;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;462.0;10
-1;15800;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;462.0;2
-1;15800;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;233.0;10
-1;15800;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;233.0;2
-1;15800;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;75.0;10
-1;15800;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;75.0;2
-1;15800;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;957.0;10
-1;15800;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;957.0;2
-1;15800;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;708.0;10
-1;15800;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;708.0;2
-1;15900;RAINFOREST_RESIN;SEASHELLS;10001.0;1
-1;16200;KELP;SEASHELLS;2032.0;1
-1;16200;KELP;SEASHELLS;2032.0;3
-1;16200;SQUID_INK;SEASHELLS;1970.0;1
-1;16200;SQUID_INK;SEASHELLS;1970.0;3
-1;16400;JAMS;SEASHELLS;6632.0;9
-1;16400;KELP;SEASHELLS;2030.0;4
-1;16600;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;473.0;17
-1;16600;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;473.0;1
-1;16600;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;243.0;17
-1;16600;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;243.0;1
-1;16600;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;80.0;17
-1;16600;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;80.0;1
-1;16600;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;969.0;17
-1;16600;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;969.0;1
-1;16600;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;720.0;17
-1;16600;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;720.0;1
-1;16700;CROISSANTS;SEASHELLS;4320.0;7
-1;16700;KELP;SEASHELLS;2030.0;1
-1;16700;RAINFOREST_RESIN;SEASHELLS;9992.0;1
-1;16700;SQUID_INK;SEASHELLS;1966.0;1
-1;16800;KELP;SEASHELLS;2033.0;2
-1;16800;SQUID_INK;SEASHELLS;1968.0;2
-1;16900;PICNIC_BASKET1;SEASHELLS;59218.0;7
-1;16900;PICNIC_BASKET2;SEASHELLS;30500.0;7
-1;17100;CROISSANTS;SEASHELLS;4321.0;6
-1;17100;KELP;SEASHELLS;2030.0;1
-1;17100;SQUID_INK;SEASHELLS;1964.0;1
-1;17300;PICNIC_BASKET1;SEASHELLS;59221.0;3
-1;17300;PICNIC_BASKET2;SEASHELLS;30501.0;3
-1;17400;DJEMBES;SEASHELLS;13493.0;3
-1;17500;JAMS;SEASHELLS;6633.0;6
-1;17600;PICNIC_BASKET1;SEASHELLS;59221.0;6
-1;17600;PICNIC_BASKET2;SEASHELLS;30502.0;6
-1;17800;RAINFOREST_RESIN;SEASHELLS;10003.0;8
-1;17800;RAINFOREST_RESIN;SEASHELLS;9992.0;2
-1;17900;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;475.0;13
-1;17900;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;475.0;1
-1;17900;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;244.0;13
-1;17900;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;244.0;1
-1;17900;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;81.0;13
-1;17900;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;81.0;1
-1;17900;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;970.0;13
-1;17900;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;970.0;1
-1;17900;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;720.0;13
-1;17900;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;720.0;1
-1;18000;DJEMBES;SEASHELLS;13492.0;3
-1;18000;SQUID_INK;SEASHELLS;1965.0;5
-1;18200;KELP;SEASHELLS;2033.0;7
-1;18200;SQUID_INK;SEASHELLS;1968.0;1
-1;18300;CROISSANTS;SEASHELLS;4322.0;5
-1;18300;VOLCANIC_ROCK;SEASHELLS;10464.0;10
-1;18400;DJEMBES;SEASHELLS;13494.0;1
-1;18700;KELP;SEASHELLS;2031.0;5
-1;18700;KELP;SEASHELLS;2031.0;3
-1;18700;SQUID_INK;SEASHELLS;1966.0;5
-1;18700;SQUID_INK;SEASHELLS;1966.0;3
-1;18800;JAMS;SEASHELLS;6635.0;6
-1;18800;RAINFOREST_RESIN;SEASHELLS;9999.0;1
-1;18900;KELP;SEASHELLS;2033.0;2
-1;18900;SQUID_INK;SEASHELLS;1967.0;2
-1;19000;KELP;SEASHELLS;2030.0;1
-1;19000;KELP;SEASHELLS;2031.0;2
-1;19000;SQUID_INK;SEASHELLS;1964.0;1
-1;19000;SQUID_INK;SEASHELLS;1966.0;2
